Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Actual_Yield,Predicted_Yield,Prediction_Error,Error_Pct,Rainfall_Zone,Era,Fertilizer_per_Area,StateCrop_AvgYield
Horse-gram,2017,Kharif,Jammu and Kashmir,1106.0,473,1279.1,174128.64,420.28,0.42333333299999987,0.45763212,-0.034298791423980846,8.102057581987063,Moderate,2013-2020,157.43999985764918,0.360547619
Horse-gram,2017,Rabi,Jammu and Kashmir,45.0,18,1279.1,7084.8,17.1,0.39999999999999997,0.4009927,-0.000992691516876254,0.2481722587884166,Moderate,2013-2020,157.4399965013334,0.3662554111818181
Horse-gram,2018,Kharif,Jammu and Kashmir,777.0,334,1016.3,126029.4,271.95,0.428333333,0.45449495,-0.026161620155517595,6.107756987931574,Moderate,2013-2020,162.1999997912484,0.36906746025
Horse-gram,2018,Rabi,Jammu and Kashmir,8.0,10,1016.3,1297.6,2.8,1.2999999999999998,1.254875,0.045125055313110174,3.4711554308889134,Moderate,2013-2020,162.19997972500255,0.3736263735384615
Horse-gram,2019,Kharif,Jammu and Kashmir,631.0,221,1324.1,108380.56,233.47,0.36166666699999994,0.39135683,-0.029690158828552304,8.209237799671019,Moderate,2013-2020,171.75999972779715,0.4397959182857143
Horse-gram,2019,Rabi,Jammu and Kashmir,20.0,8,1324.1,3435.2,7.4,0.39999999999999997,0.391098,0.008902007341384854,2.225496271605535,Moderate,2013-2020,171.7599914120004,0.4345873015333333
Jowar,1999,Kharif,Jammu and Kashmir,6.0,1,667.1,636.78,1.62,0.19999999999999993,0.22407717,-0.02407716512680061,12.038522370788456,Low,1997-2004,106.1299823116696,1.037272727
Jowar,2001,Kharif,Jammu and Kashmir,7.0,4,953.8,714.91,1.82,0.55,0.559638,-0.0096380233764648,1.752364700512326,Low,1997-2004,102.12998541000208,0.2
Jowar,2002,Kharif,Jammu and Kashmir,129.0,32,933.2,12212.43,32.25,0.24999999999999992,0.26697224,-0.016972243785858238,6.788870358861862,Low,1997-2004,94.66999926612404,0.375
Jowar,2004,Kharif,Jammu and Kashmir,5977.0,3586,1032.1,647548.18,1255.17,0.6000000000000001,0.5448655,0.05513451099395761,9.18906985054318,Moderate,1997-2004,108.33999998187386,0.3333333333333333
Jowar,2005,Kharif,Jammu and Kashmir,1419.0,440,1721.8,170166.48,297.99,0.4833333329999999,0.38899556,0.09433777497654716,19.518119971118868,High,2005-2012,119.91999991548978,0.4
Jowar,2010,Kharif,Jammu and Kashmir,57.0,34,1352.0,9468.27,13.68,0.6000000000000001,0.5853932,0.014606809616088956,2.4344642119078057,Moderate,2005-2012,166.10999708578953,0.4166666666
Jowar,2017,Kharif,Jammu and Kashmir,63.0,38,1279.1,9918.72,23.94,0.6000000000000001,0.6263952,-0.026395225524902255,4.399196922155505,Moderate,2013-2020,157.43999750095242,0.4472222221666667
Linseed,1999,Rabi,Jammu and Kashmir,700.0,302,667.1,74291.0,189.0,0.43874999999999986,0.42301744,0.01573255777358995,3.585759980852455,Low,1997-2004,106.12999984838572,1.037272727
Linseed,2000,Rabi,Jammu and Kashmir,361.0,94,989.5,35439.37,93.86,0.35800000000000004,0.3013408,0.05665921139717106,15.826551154094837,Low,1997-2004,98.16999972806094,0.43875
Linseed,2001,Rabi,Jammu and Kashmir,436.0,272,953.8,44528.68,113.36,0.68625,0.6259315,0.06031849861145022,8.789568046013809,Low,1997-2004,102.12999976575688,0.398375
Linseed,2002,Rabi,Jammu and Kashmir,250.0,160,933.2,23667.5,62.5,0.5271428569999999,0.637339,-0.11019613893353286,20.904376949522696,Low,1997-2004,94.66999962132,0.4943333333333333
Linseed,2003,Rabi,Jammu and Kashmir,200.0,112,1430.3,19796.0,48.0,0.5574999999999999,0.5885829,-0.031082873344421502,5.575393289773742,Moderate,1997-2004,98.9799995051,0.50253571425
Linseed,2006,Rabi,Jammu and Kashmir,241.0,137,1786.5,30778.11,53.02,0.641666667,0.60947275,0.03219391538256833,5.017225744455085,High,2005-2012,127.709999470083,0.5135285714
Linseed,2007,Rabi,Jammu and Kashmir,241.0,137,1042.2,32149.4,38.56,0.641666667,0.5963577,0.04530896379107663,7.061126206173114,Moderate,2005-2012,133.39999944647303,0.5348849206666667
Linseed,2008,Rabi,Jammu and Kashmir,126.0,97,1390.1,18023.04,11.34,0.782,0.7545122,0.027487809181213407,3.5150606177247092,Moderate,2005-2012,143.0399988647619,0.5501394558571429
Linseed,2009,Rabi,Jammu and Kashmir,135.0,78,751.7,21035.7,22.95,0.4716666669999998,0.5938678,-0.12220111177807635,25.908307973562327,Low,2005-2012,155.8199988457778,0.579122023875
Linseed,2010,Rabi,Jammu and Kashmir,170.0,192,1352.0,28238.7,40.8,0.98,1.0044663,-0.024466295242309588,2.4965581915028237,Moderate,2005-2012,166.10999902288236,0.5671825397777778
Linseed,2011,Kharif,Jammu and Kashmir,8.0,5,887.6,1340.16,2.64,0.56,0.6367235,-0.07672351837158198,13.70060381527568,Low,2005-2012,167.51997906000264,0.6084642858
Linseed,2011,Rabi,Jammu and Kashmir,196.0,127,887.6,32833.92,64.68,0.77,0.6555426,0.11445738792419435,14.86457652966611,Low,2005-2012,167.51999914530612,0.6040584416363637
Linseed,2012,Rabi,Jammu and Kashmir,165.0,96,1116.7,24882.0,51.15,0.518333333,0.62053347,-0.10220013333911138,19.717029498625045,Moderate,2005-2012,150.7999990860606,0.6178869048333333
Linseed,2013,Rabi,Jammu and Kashmir,165.0,96,1193.8,23840.85,44.55,0.518333333,0.61277616,-0.09444282724017339,18.22044599931477,Moderate,2013-2020,144.48999912430304,0.6102289377692307
Linseed,2015,Rabi,Jammu and Kashmir,168.0,40,1572.6,26528.88,55.44,0.506,0.3322149,0.17378510808944703,34.3448151465011,High,2013-2020,157.90999906005953,0.603664966
Linseed,2016,Rabi,Jammu and Kashmir,122.0,46,902.8,18696.5,42.7,0.5233333329999998,0.45591038,0.06742294834500107,12.883341316152686,Low,2013-2020,153.24999874385247,0.5971539682666667
Linseed,2017,Rabi,Jammu and Kashmir,62.0,32,1279.1,9761.28,23.56,0.4699999999999999,0.58482015,-0.11482015132904061,24.42976745348215,Moderate,2013-2020,157.43999746064523,0.5925401785625
Linseed,2018,Rabi,Jammu and Kashmir,151.0,169,1016.3,24492.2,52.85,1.12,1.1668897,-0.04688966751098622,4.186573718325807,Moderate,2013-2020,162.19999892582783,0.5853319327647059
Linseed,2019,Rabi,Jammu and Kashmir,125.0,151,1324.1,21470.0,46.25,1.213333333,1.2828903,-0.06955698682421874,5.732713971114402,Moderate,2013-2020,171.75999862592002,0.6150357142777777
Maize,1997,Kharif,Jammu and Kashmir,298477.0,440900,1356.2,29586735.11,79642.43999999999,1.2850000000000001,1.397939,-0.11293896675109849,8.789017810188357,Moderate,1997-2004,99.125678393648,1.037272727
Maize,1999,Kharif,Jammu and Kashmir,298477.0,468522,667.1,33677596.12,79642.43999999999,1.2883333330000002,1.6427057,-0.35437234593981914,27.506240954910506,Low,1997-2004,112.8314614522632,1.285
Maize,2000,Kharif,Jammu and Kashmir,298477.0,468522,989.5,32416519.36,79642.43999999999,1.4908333329999999,1.5732582,-0.08242482854479993,5.528771823958252,Low,1997-2004,108.60642314111772,1.2866666665
Maize,2001,Kharif,Jammu and Kashmir,298477.0,468522,953.8,33342993.88,79642.43999999999,1.4933333330000003,1.6618617,-0.16852832509631321,11.28537135805028,Low,1997-2004,111.71042954696104,1.354722222
Maize,2002,Kharif,Jammu and Kashmir,298477.0,465090,933.2,31190451.55,79642.43999999999,1.3475000000000001,1.5198829,-0.17238291740417466,12.792785860951097,Low,1997-2004,104.49867678211554,1.38937499975
Maize,2003,Kharif,Jammu and Kashmir,298477.0,468522,1430.3,31791287.22,77085.36,1.561666667,1.6824346,-0.1207678918684083,7.733264536391808,Moderate,1997-2004,106.51168170376104,1.3809999998
Maize,2004,Kharif,Jammu and Kashmir,298477.0,468522,1032.1,34961209.66,67766.79,1.44,1.6587846,-0.21878462791442876,15.19336638755312,Moderate,1997-2004,117.13200568178742,1.411111111
Maize,2005,Kharif,Jammu and Kashmir,298477.0,453450,1721.8,38485206.08,67394.04,1.3258333330000003,1.5512092,-0.22537587834948702,16.99879636089398,High,2005-2012,128.93859855155023,1.4152380951428571
Maize,2006,Kharif,Jammu and Kashmir,298477.0,468522,1786.5,39959167.64,71191.56,1.449166667,1.5849369,-0.13577019022351067,9.368839321717399,High,2005-2012,133.8768737285155,1.404062499875
Maize,2007,Kharif,Jammu and Kashmir,298477.0,468522,1042.2,39959167.64,48390.56,1.3769999999999998,1.5436356,-0.1666356067657473,12.101342465673397,Moderate,2005-2012,133.8768737285155,1.409074074
Maize,2009,Kharif,Jammu and Kashmir,298477.0,468522,751.7,39959167.64,52873.74,1.5070000000000001,1.4774513,0.029548675537109492,1.960760181121943,Low,2005-2012,133.8768737285155,1.4058666666
Maize,2010,Kharif,Jammu and Kashmir,298477.0,468522,1352.0,39959167.64,73971.6,1.5675,1.5707045,-0.0032044601440430753,0.20443113873886368,Moderate,2005-2012,133.8768737285155,1.415060606
Maize,2011,Kharif,Jammu and Kashmir,298477.0,468522,887.6,39959167.64,79642.43999999999,1.4925000000000002,1.5034125,-0.010912485122680504,0.731154292203523,Low,2005-2012,133.8768737285155,1.4277638888333335
Maize,2012,Kharif,Jammu and Kashmir,298477.0,468522,1116.7,39959167.64,79642.43999999999,1.407,1.6365325,-0.22953254508972165,16.3136021289055,Moderate,2005-2012,133.8768737285155,1.4327435896923078
Maize,2014,Kharif,Jammu and Kashmir,297496.0,359960,1278.4,39959167.64,79642.43999999999,1.0484210529999998,1.1262736,-0.07785257904956078,7.4256907155653655,Moderate,2013-2020,134.3183358427195,1.4309047618571429
Maize,2015,Kharif,Jammu and Kashmir,293858.0,468522,1572.6,39959167.64,79642.43999999999,1.5905000000000005,1.6069856,-0.01648556900024367,1.0365016432082512,High,2013-2020,135.98121419142586,1.4054058479333331
Maize,2016,Kharif,Jammu and Kashmir,295174.0,468522,902.8,39959167.64,79642.43999999999,1.6325000000000003,1.7516909,-0.119190864562988,7.301120462590098,Low,2013-2020,135.37495727897655,1.4169742324375
Maize,2017,Kharif,Jammu and Kashmir,298477.0,468522,1279.1,39959167.64,79642.43999999999,1.5339999999999998,1.7659731,-0.23197309112548847,15.122095169787276,Moderate,2013-2020,133.8768737285155,1.4296522187647058
Maize,2018,Kharif,Jammu and Kashmir,262353.0,468522,1016.3,39959167.64,79642.43999999999,1.9489999999999998,2.032778,-0.08377802467346207,4.2985111179246225,Moderate,2013-2020,152.31069452168524,1.4354493177222225
Maize,2019,Kharif,Jammu and Kashmir,268669.0,468522,1324.1,39959167.64,79642.43999999999,1.8985000000000012,1.947535,-0.04903503799438358,2.5828291896808877,Moderate,2013-2020,148.73010149980558,1.462478301
Masoor,2001,Rabi,Jammu and Kashmir,51.0,24,953.8,5208.63,13.26,0.45,0.45192173,-0.0019217312335967907,0.4270504362427619,Low,1997-2004,102.12999799745104,1.037272727
Masoor,2002,Rabi,Jammu and Kashmir,193.0,92,933.2,18271.31,48.25,0.48199999999999993,0.49048918,-0.008489184856414866,1.7612380174345836,Low,1997-2004,94.66999950948188,0.45
Masoor,2003,Rabi,Jammu and Kashmir,174.0,81,1430.3,17222.52,41.76,0.46499999999999997,0.49113098,-0.026130977869033845,5.6195530480652405,Moderate,1997-2004,98.97999943114944,0.4659999999999999
Masoor,2006,Rabi,Jammu and Kashmir,129.0,56,1786.5,16474.59,28.38,0.4774999999999999,0.46682373,0.010676273107528611,2.235864031180796,High,2005-2012,127.70999901,0.4656666666666667
Masoor,2007,Rabi,Jammu and Kashmir,129.0,56,1042.2,17208.6,20.64,0.49000000000000005,0.47046188,0.01953812479972844,3.9873642706297416,Moderate,2005-2012,133.39999896589148,0.468625
Masoor,2008,Rabi,Jammu and Kashmir,81.0,38,1390.1,11586.24,7.29,0.496666667,0.48393828,0.012728390232269293,2.5627579723785994,Moderate,2005-2012,143.0399982340741,0.4729
Masoor,2009,Kharif,Jammu and Kashmir,1001.0,554,751.7,155975.82,170.17,0.6000000000000001,0.551685,0.048315024375915616,8.052490641834865,Low,2005-2012,155.81999984433568,0.4768611111666667
Masoor,2009,Rabi,Jammu and Kashmir,144.0,80,751.7,22438.08,24.48,0.5533333329999999,0.5712663,-0.01793296052569593,3.24089062546855,Low,2005-2012,155.81999891791668,0.494452381
Masoor,2010,Kharif,Jammu and Kashmir,561.0,316,1352.0,93187.71,134.64,0.6500000000000001,0.5892396,0.06076040267944349,9.347739877237647,Moderate,2005-2012,166.10999970390375,0.5018125
Masoor,2010,Rabi,Jammu and Kashmir,53.0,29,1352.0,8803.83,12.72,0.5550000000000002,0.57966816,-0.024668164253234703,4.444706271382339,Moderate,2005-2012,166.10999686584913,0.5182777777777778
Masoor,2011,Kharif,Jammu and Kashmir,686.0,379,887.6,114918.72,226.38,0.6500000000000001,0.5905758,0.059424185752868786,9.142168358643875,Low,2005-2012,167.51999975580176,0.52195
Masoor,2011,Rabi,Jammu and Kashmir,234.0,130,887.6,39199.68,77.22,0.5525,0.59024847,-0.03774846553802491,6.83228908871204,Low,2005-2012,167.51999928410257,0.5335909090909091
Masoor,2012,Kharif,Jammu and Kashmir,344.0,207,1116.7,51875.2,106.64,0.6000000000000001,0.6154914,-0.015491390228271396,2.581894068221785,Moderate,2005-2012,150.7999995616279,0.5351666666666667
Masoor,2012,Rabi,Jammu and Kashmir,141.0,79,1116.7,21262.8,43.71,0.5525,0.6012808,-0.04878080844879151,8.829089621338515,Moderate,2005-2012,150.79999893049646,0.5401538461538462
Masoor,2014,Kharif,Jammu and Kashmir,16.0,8,1278.4,2415.36,5.28,0.51,0.51846695,-0.008466949462890616,1.6601829139336228,Moderate,2013-2020,150.9599905650006,0.5410357142857143
Masoor,2015,Rabi,Jammu and Kashmir,5.0,3,1572.6,789.55,1.65,0.56,0.59872067,-0.03872066974639887,6.914392964726647,High,2013-2020,157.90996841800632,0.5389666666666667
Masoor,2016,Rabi,Jammu and Kashmir,6.0,3,902.8,919.5,2.1,0.5699999999999998,0.51091456,0.05908543586730941,10.365847755935414,Low,2013-2020,153.2499744583376,0.54028125
Masoor,2017,Kharif,Jammu and Kashmir,210.0,116,1279.1,33062.4,79.8,1.125,0.7481302,0.376869797706604,33.4995077965801,Moderate,2013-2020,157.43999925028572,0.5420294117647059
Masoor,2017,Rabi,Jammu and Kashmir,15.0,10,1279.1,2361.6,5.7,0.7350000000000001,0.6919043,0.043095693588256934,5.863351694522446,Moderate,2013-2020,157.4399895040007,0.5744166666666667
Masoor,2018,Kharif,Jammu and Kashmir,210.0,116,1016.3,34062.0,73.5,1.125,0.7007265,0.4242734909057617,37.71316566880934,Moderate,2013-2020,162.19999922761906,0.5828684210526316
Masoor,2018,Rabi,Jammu and Kashmir,194.0,175,1016.3,31466.8,67.9,0.9000000000000001,0.9454825,-0.04548249244689928,5.0536046567614115,Moderate,2013-2020,162.19999916391754,0.609975
Masoor,2019,Kharif,Jammu and Kashmir,213.0,122,1324.1,36584.88,78.81,1.44,0.7482039,0.6917961263656616,48.04136430222351,Moderate,2013-2020,171.75999919361502,0.6237857142857143
Masoor,2019,Rabi,Jammu and Kashmir,166.0,150,1324.1,28512.16,61.42,0.9000000000000001,0.9503381,-0.0503381252288817,5.593118810854842,Moderate,2013-2020,171.7599989653012,0.6608863636363637
Moong(Green Gram),2001,Kharif,Jammu and Kashmir,2406.0,1070,953.8,245724.78,625.56,0.49124999999999996,0.43884978,0.052400223016738856,10.666690351111521,Low,1997-2004,102.12999995755196,1.037272727
Moong(Green Gram),2002,Kharif,Jammu and Kashmir,2650.0,1236,933.2,250875.5,662.5,0.5074999999999998,0.4846353,0.02286470651626571,4.505352012363663,Low,1997-2004,94.66999996427548,0.49125
Moong(Green Gram),2003,Kharif,Jammu and Kashmir,1810.0,884,1430.3,179153.8,434.4,0.502857143,0.5176505,-0.014793342038757373,2.941851940688842,Moderate,1997-2004,98.9799999453149,0.499375
Moong(Green Gram),2004,Kharif,Jammu and Kashmir,1944.0,945,1032.1,210612.96,408.24,0.46222222199999985,0.49994385,-0.03772163042462173,8.160912007277243,Moderate,1997-2004,108.33999994426954,0.5005357143333332
Moong(Green Gram),2005,Kharif,Jammu and Kashmir,1782.0,850,1721.8,213697.44,374.22,0.503333333,0.51213145,-0.008798119560424755,1.7479673019691973,High,2005-2012,119.91999993270484,0.4909573412499999
Moong(Green Gram),2006,Kharif,Jammu and Kashmir,1559.0,760,1786.5,199099.89,342.98,0.503333333,0.5110861,-0.0077527733003539545,1.5402830270181376,High,2005-2012,127.7099999180821,0.4934325396
Moong(Green Gram),2007,Kharif,Jammu and Kashmir,864.0,421,1042.2,115257.6,138.24,0.5042857139999999,0.522604,-0.018318274647461052,3.6325118506812486,Moderate,2005-2012,133.39999984560183,0.4950826718333332
Moong(Green Gram),2009,Kharif,Jammu and Kashmir,890.0,410,751.7,138679.8,151.3,0.5122222220000001,0.4816643,0.03055792203509533,5.965743199962794,Low,2005-2012,155.81999982492133,0.4963973921428571
Moong(Green Gram),2010,Kharif,Jammu and Kashmir,946.0,402,1352.0,157140.06,227.04,0.49749999999999994,0.4832205,0.014279512166976871,2.870247932562321,Moderate,2005-2012,166.10999982440802,0.4983754958749999
Moong(Green Gram),2010,Rabi,Jammu and Kashmir,17.0,20,1352.0,2823.87,4.08,1.2000000000000002,1.092689,0.10731096267700213,8.942572770939535,Moderate,2005-2012,166.10999022882407,0.4982782185555556
Moong(Green Gram),2011,Kharif,Jammu and Kashmir,1498.0,874,887.6,250944.96,494.34,0.646363636,0.59919465,0.04716899011834719,7.297582121795906,Low,2005-2012,167.51999988817087,0.5684503967
Moong(Green Gram),2012,Kharif,Jammu and Kashmir,1561.0,836,1116.7,235398.8,483.91,0.6392307689999999,0.5838822,0.055348556361144885,8.658605383103996,Moderate,2005-2012,150.79999990339525,0.5755334184545454
Moong(Green Gram),2012,Rabi,Jammu and Kashmir,72.0,86,1116.7,10857.6,22.32,1.2000000000000002,1.1919074,0.008092594146728693,0.6743822835754881,Moderate,2005-2012,150.7999979055556,0.580841531
Moong(Green Gram),2013,Rabi,Jammu and Kashmir,72.0,86,1193.8,10403.28,19.44,1.2000000000000002,1.180526,0.019473981857299982,1.622830469082941,Moderate,2013-2020,144.4899979931945,0.6284691055384616
Moong(Green Gram),2014,Kharif,Jammu and Kashmir,1583.0,285,1278.4,238969.68,522.39,0.585714286,0.34393808,0.24177620354341123,41.27879352348185,Moderate,2013-2020,150.95999990463676,0.6692927408571429
Moong(Green Gram),2015,Kharif,Jammu and Kashmir,345.0,148,1572.6,54478.95,113.85,0.5062499999999999,0.50454164,0.0017083644866942027,0.3374540468451821,High,2013-2020,157.90999954228985,0.6637208438666666
Moong(Green Gram),2015,Rabi,Jammu and Kashmir,3.0,1,1572.6,473.73,0.99,0.2999999999999999,0.35950848,-0.05950848460197461,19.8360954136735,High,2013-2020,157.90994736335088,0.653878916125
Moong(Green Gram),2016,Kharif,Jammu and Kashmir,806.0,461,902.8,123519.5,282.1,0.5027272730000001,0.6243285,-0.12160122107196036,24.188259861796222,Low,2013-2020,153.2499998098635,0.6330625092941177
Moong(Green Gram),2017,Kharif,Jammu and Kashmir,614.0,237,1279.1,96668.16,233.32,0.4785714289999999,0.50845206,-0.02988062883844006,6.243700436499669,Moderate,2013-2020,157.43999974358306,0.6258216628333333
Moong(Green Gram),2018,Kharif,Jammu and Kashmir,381.0,166,1016.3,61798.2,133.35,0.4799999999999999,0.5303019,-0.05030192852020271,10.479546609320131,Moderate,2013-2020,162.19999957427822,0.6180716505263157
Moong(Green Gram),2019,Kharif,Jammu and Kashmir,308.0,133,1324.1,52902.08,113.96,0.48571428599999994,0.55029523,-0.06458094772650153,13.296050091061277,Moderate,2013-2020,171.75999944233766,0.611168068
Moth,2002,Kharif,Jammu and Kashmir,3481.0,2069,933.2,329546.27,870.25,0.6257142859999998,0.61519694,0.010517342716918732,1.680851171808952,Low,1997-2004,94.6699999728038,1.037272727
Moth,2006,Kharif,Jammu and Kashmir,2396.0,1478,1786.5,305993.16,527.12,0.655,0.63166344,0.023336558341980007,3.5628278952215346,High,2005-2012,127.70999994669866,0.625714286
Moth,2006,Rabi,Jammu and Kashmir,779.0,430,1786.5,99486.09,171.38,0.6333333329999999,0.6220894,0.011243947013671818,1.7753572525290238,High,2005-2012,127.70999983605904,0.640357143
Moth,2009,Kharif,Jammu and Kashmir,2806.0,1607,751.7,437230.92,477.02,0.6509090910000002,0.5750152,0.07589390373651139,11.659660033832749,Low,2005-2012,155.819999944469,0.6380158730000001
Moth,2010,Kharif,Jammu and Kashmir,3693.0,2082,1352.0,613444.23,886.32,0.6558333330000001,0.6138246,0.04200872705822767,6.405386992484222,Moderate,2005-2012,166.1099999550203,0.6412391775
Moth,2011,Kharif,Jammu and Kashmir,2795.0,1616,887.6,468218.4,922.35,0.663846154,0.61410296,0.049743194367126486,7.4931697857556046,Low,2005-2012,167.51999994006442,0.6441580086
Moth,2012,Kharif,Jammu and Kashmir,2823.0,1615,1116.7,425708.4,875.13,0.6599999999999999,0.6314398,0.028560194969177166,4.3272957115484925,Moderate,2005-2012,150.79999994658166,0.6474393661666668
Moth,2015,Kharif,Jammu and Kashmir,1071.0,786,1572.6,169121.61,353.43,0.7742857140000001,0.73087335,0.04341236767126477,5.60675611324835,High,2013-2020,157.90999985255831,0.6492337424285715
Moth,2016,Kharif,Jammu and Kashmir,1111.0,807,902.8,170260.75,388.85,0.692,0.7091054,-0.017105372428894094,2.4718710563849036,Low,2013-2020,153.2499998620612,0.664865238875
Moth,2017,Kharif,Jammu and Kashmir,1119.0,833,1279.1,176175.36,425.22,0.7375,0.7675148,-0.03001482486724849,4.0698012432862445,Moderate,2013-2020,157.43999985930293,0.6678802123333334
Moth,2018,Kharif,Jammu and Kashmir,1124.0,822,1016.3,182312.8,393.4,0.73875,0.7348932,0.0038567972183227717,0.5220699827577588,Moderate,2013-2020,162.19999985569393,0.6748421911
Moth,2019,Kharif,Jammu and Kashmir,1169.0,856,1324.1,200787.44,432.53,0.6910000000000001,0.73809326,-0.04709325695037836,6.815222691483566,Moderate,2013-2020,171.75999985307098,0.6806519919090909
Onion,2000,Whole Year,Jammu and Kashmir,365.0,805,989.5,35832.05,94.9,2.2850000000000006,2.0393069,0.24569312095642148,10.7524294718655,Low,1997-2004,98.1699997310411,1.037272727
Onion,2001,Whole Year,Jammu and Kashmir,518.0,1159,953.8,52903.34,134.68,1.8599999999999999,2.018389,-0.15838898658752454,8.51553233506458,Low,1997-2004,102.12999980283784,2.285
Onion,2002,Whole Year,Jammu and Kashmir,495.0,1107,933.2,46861.65,123.75,1.9757142859999997,2.040342,-0.06462780651403843,3.2711093026406055,Low,1997-2004,94.66999980874748,2.0725
Onion,2003,Whole Year,Jammu and Kashmir,631.0,1136,1430.3,62456.38,151.44,1.9671428569999998,1.937696,0.029446876927978316,1.496935611658132,Moderate,1997-2004,98.97999984313788,2.040238095333333
Onion,2005,Kharif,Jammu and Kashmir,94.0,82,1721.8,11272.48,19.74,0.9666666669999999,0.9017558,0.06491085721606438,6.7149093149574,High,2005-2012,119.91999872425534,2.02196428575
Onion,2006,Rabi,Jammu and Kashmir,372.0,907,1786.5,47508.12,81.84,2.4239999999999995,2.3966486,0.027351354598998512,1.1283557473366768,High,2005-2012,127.70999965669355,1.8109047620000005
Onion,2007,Kharif,Jammu and Kashmir,131.0,114,1042.2,17475.4,20.96,0.9200000000000002,0.8684263,0.05157367706298843,5.6058283700766,Moderate,2005-2012,133.3999989816794,1.9130873016666667
Onion,2007,Rabi,Jammu and Kashmir,372.0,906,1042.2,49624.8,59.52,2.4212499999999992,2.3311243,0.09012569427490158,3.722278040356064,Moderate,2005-2012,133.39999964139787,1.771217687142857
Onion,2008,Rabi,Jammu and Kashmir,383.0,932,1390.1,54784.32,34.47,2.4475,2.2606509,0.18684912681579569,7.634281939651738,Moderate,2005-2012,143.03999962652742,1.85247172625
Onion,2009,Kharif,Jammu and Kashmir,249.0,214,751.7,38799.18,42.33,1.0271428569999999,0.88099825,0.1461446031776732,14.228250714999236,Low,2005-2012,155.81999937421688,1.9185859788888888
Onion,2009,Rabi,Jammu and Kashmir,470.0,1145,751.7,73235.4,79.9,2.413333333,2.3012798,0.11205354975109882,4.643100966943348,Low,2005-2012,155.81999966846809,1.8294416667
Onion,2010,Kharif,Jammu and Kashmir,187.0,166,1352.0,31062.57,44.88,0.9842857140000001,0.88428164,0.10000407871557626,10.16005573306725,Moderate,2005-2012,166.10999911171123,1.8825227272727276
Onion,2010,Rabi,Jammu and Kashmir,462.0,1110,1352.0,76742.82,110.88,2.207142856999999,2.304221,-0.09707805784069912,4.398356615170968,Moderate,2005-2012,166.10999964045456,1.8076696428333328
Onion,2011,Kharif,Jammu and Kashmir,144.0,128,887.6,24122.88,47.52,0.9324999999999999,0.8879633,0.04453670501708973,4.776049035560255,Low,2005-2012,167.51999883666667,1.8383983516153848
Onion,2011,Rabi,Jammu and Kashmir,430.0,1036,887.6,72033.6,141.9,2.205714286,2.2419283,-0.03621405300451652,1.6418280833601893,Low,2005-2012,167.5199996104186,1.7736913265
Onion,2012,Kharif,Jammu and Kashmir,86.0,76,1116.7,12968.8,26.66,0.94,0.9028746,0.03712541103363032,3.9495076104844906,Moderate,2005-2012,150.79999824651165,1.8024928571333332
Onion,2012,Rabi,Jammu and Kashmir,432.0,1046,1116.7,65145.6,133.92,2.391428571,2.3879042,0.0035244038247070897,0.147376442419474,Moderate,2005-2012,150.7999996509259,1.7485870535625
Onion,2013,Rabi,Jammu and Kashmir,432.0,1046,1193.8,62419.68,116.64,2.391428571,2.449998,-0.05856933091650385,2.449134677715493,Moderate,2013-2020,144.48999966553242,1.7864012604705883
Onion,2014,Kharif,Jammu and Kashmir,110.0,99,1278.4,16605.6,36.3,0.8400000000000001,0.9157928,-0.07579282283782951,9.022944358141181,Moderate,2013-2020,150.95999862763637,1.8200138888333333
Onion,2015,Kharif,Jammu and Kashmir,42.0,22,1572.6,6632.22,13.86,0.6000000000000001,0.53609943,0.06390056610107431,10.650076600051381,High,2013-2020,157.9099962402382,1.768434210473684
Onion,2015,Rabi,Jammu and Kashmir,405.0,961,1572.6,63953.55,133.65,2.4049999999999994,2.338564,0.06643608093261655,2.762413858980373,High,2013-2020,157.90999961009877,1.71001249995
Onion,2016,Kharif,Jammu and Kashmir,16.0,8,902.8,2452.0,5.6,0.5,0.48647055,0.013529449701309204,2.7058845284927835,Low,2013-2020,153.2499904218756,1.743107142809524
Onion,2016,Rabi,Jammu and Kashmir,612.0,1458,902.8,93789.0,214.2,2.425555555999999,2.2996285,0.1259270598299551,5.1916769171369985,Low,2013-2020,153.2499997495915,1.6866022726818182
Onion,2017,Kharif,Jammu and Kashmir,57.0,29,1279.1,8974.08,21.66,0.5,0.5061662,-0.006166219711303711,1.2332414757777905,Moderate,2013-2020,157.4399972378948,1.718730676304348
Onion,2017,Rabi,Jammu and Kashmir,552.0,1320,1279.1,86906.88,209.76,2.4,2.4160805,-0.016080474853515714,0.6700195063883604,Moderate,2013-2020,157.43999971478263,1.6679502314583334
Onion,2018,Kharif,Jammu and Kashmir,17.0,9,1016.3,2757.4,5.95,0.5,0.5389619,-0.03896188735961914,7.792361887200053,Moderate,2013-2020,162.1999904588241,1.6972322222
Onion,2018,Rabi,Jammu and Kashmir,550.0,1311,1016.3,89210.0,192.5,1.9924999999999997,2.3678675,-0.37536746978759794,18.83901035871992,Moderate,2013-2020,162.1999997050909,1.6511848290384614
Onion,2019,Kharif,Jammu and Kashmir,26.0,13,1324.1,4465.76,9.62,0.335,0.4711856,-0.13618559479713438,40.652295007219195,Moderate,2013-2020,171.7599933938464,1.6638261316666667
